"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE3","Marche","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",30,,
"ITE3","Marche","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",34,,
"ITE3","Marche","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",34,,
"ITE3","Marche","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",36,,
"ITE3","Marche","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",40,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",57,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",79,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",64,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",61,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",66,,
"ITD5","Emilia-Romagna","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",51,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",56.9,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",44.8,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",30.5,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",46.5,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",42.7,,
"ITE1","Toscana","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",48.5,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",33,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",26,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",36,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",44,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",38,,
"6","fino a 2.000 ab.","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",41,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",82.2,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",86.3,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",88.4,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",82,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",90.5,,
"ITE4","Lazio","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.7,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",3,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",3,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",1,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",2,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",3,,
"ITF5","Basilicata","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",4,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",103,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",62,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",45,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",63,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",75,,
"3","periferia area metropolitana","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",79,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",391,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",410,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",418,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",401,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",405,,
"ITCD","Nord","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",395,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",13,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",10,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",12,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",9,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",11,,
"ITF6","Calabria","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",15,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",31.5,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",21.2,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",17.7,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",27.9,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",40.6,,
"ITD4","Friuli-Venezia Giulia","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",25.7,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",76.4,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",69.1,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",80.4,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",81,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",74.1,,
"ITF4","Puglia","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",71.9,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",14,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",10,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",11,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",14,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",14,,
"ITE3","Marche","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",17,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",26,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",36,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",21,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",32,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",24,,
"ITD4","Friuli-Venezia Giulia","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",27,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",293,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",248,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",307,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",301,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",271,,
"ITC4","Lombardia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",255,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",83.4,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",88,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",89.1,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",85.7,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",86.8,,
"3","periferia area metropolitana","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.3,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",128,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",157,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",171,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",174,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",179,,
"ITE4","Lazio","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",140,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",31,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",24.5,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",29.4,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",21.2,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",25.5,,
"ITG1","Sicilia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",19.2,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",70.3,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",71,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",74.6,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",70,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",61.5,,
"ITF5","Basilicata","0_HFOOD_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",80.8,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",81.9,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",86.5,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",82.1,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",90.6,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",85.3,,
"ITF4","Puglia","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",89.9,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",23,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",15,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",15,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",13,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",17,,
"ITE3","Marche","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",20,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",92.4,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",83.9,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",90.7,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",83.4,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",79.8,,
"ITE1","Toscana","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",83.5,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",94,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",122,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",108,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",98,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",106,,
"ITD","Nord-est","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",113,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",57,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",59,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",66,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",52,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",74,,
"ITD3","Veneto","0_MED_CAREV","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",70,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",59.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",58,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",53.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",42.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",59.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",59.5,,
