"ITTER107","Territorio","TIPO_DATO14","Tipo dato","ISTITUTO_SAN","Tipo di istituto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","18","istituti di cura","TOT","totale","2014","2014",16,,
"ITC3","Liguria","18","istituti di cura","TOT","totale","2015","2015",16,,
"ITC3","Liguria","18","istituti di cura","TOT","totale","2016","2016",17,,
"ITC3","Liguria","18","istituti di cura","TOT","totale","2017","2017",16,,
"ITC3","Liguria","18","istituti di cura","TOT","totale","2018","2018",18,,
"ITC3","Liguria","18","istituti di cura","TOT","totale","2019","2019",19,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2014","2014",1618953,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2015","2015",1601558,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2016","2016",1578116,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2017","2017",1593388,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2018","2018",1588837,,
"ITC3","Liguria","25","giornate di degenza in regime ordinario","TOT","totale","2019","2019",1594970,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2014","2014",319067,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2015","2015",318496,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2016","2016",326219,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2017","2017",290023,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2018","2018",282013,,
"ITC3","Liguria","30","giornate di presenza in day hospital","TOT","totale","2019","2019",279656,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2014","2014",90399,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2015","2015",85712,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2016","2016",83473,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2017","2017",66695,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2018","2018",64399,,
"ITC3","Liguria","118","dimissioni in day hospital","TOT","totale","2019","2019",65241,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2014","2014",57.65,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2015","2015",54.35,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2016","2016",53.23,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2017","2017",42.72,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2018","2018",41.45,,
"ITC3","Liguria","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2019","2019",42.67,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2014","2014",193,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2015","2015",188,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2016","2016",186,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2017","2017",182,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2018","2018",179,,
"ITC4","Lombardia","18","istituti di cura","TOT","totale","2019","2019",178,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2014","2014",10180722,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2015","2015",10230012,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2016","2016",10114895,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2017","2017",10074304,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2018","2018",9992722,,
"ITC4","Lombardia","25","giornate di degenza in regime ordinario","TOT","totale","2019","2019",9849731,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2014","2014",317346,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2015","2015",312222,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2016","2016",306717,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2017","2017",297107,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2018","2018",294038,,
"ITC4","Lombardia","30","giornate di presenza in day hospital","TOT","totale","2019","2019",329344,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2014","2014",230463,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2015","2015",229234,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2016","2016",232525,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2017","2017",229861,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2018","2018",230204,,
"ITC4","Lombardia","118","dimissioni in day hospital","TOT","totale","2019","2019",261590,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2014","2014",23.01,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2015","2015",22.91,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2016","2016",23.22,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2017","2017",22.92,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2018","2018",22.91,,
"ITC4","Lombardia","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2019","2019",26.11,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2014","2014",169,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2015","2015",165,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2016","2016",165,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2017","2017",149,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2018","2018",148,,
"ITD","Nord-est","18","istituti di cura","TOT","totale","2019","2019",145,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2014","2014",11869224,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2015","2015",11860519,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2016","2016",11823500,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2017","2017",11683038,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2018","2018",11751205,,
"ITD","Nord-est","25","giornate di degenza in regime ordinario","TOT","totale","2019","2019",11799978,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2014","2014",1394441,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2015","2015",1378046,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2016","2016",1271759,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2017","2017",796335,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2018","2018",751290,,
"ITD","Nord-est","30","giornate di presenza in day hospital","TOT","totale","2019","2019",732691,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2014","2014",406043,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2015","2015",393259,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2016","2016",364742,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2017","2017",312348,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2018","2018",308219,,
"ITD","Nord-est","118","dimissioni in day hospital","TOT","totale","2019","2019",313003,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2014","2014",34.88,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2015","2015",33.75,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2016","2016",31.33,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2017","2017",26.84,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2018","2018",26.46,,
"ITD","Nord-est","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2019","2019",26.92,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2014","2014",26,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2015","2015",26,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2016","2016",26,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2017","2017",26,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2018","2018",26,,
"ITDA","Trentino Alto Adige / Südtirol","18","istituti di cura","TOT","totale","2019","2019",23,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2014","2014",1133325,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2015","2015",1133367,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2016","2016",1131480,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2017","2017",1123639,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2018","2018",1114401,,
"ITDA","Trentino Alto Adige / Südtirol","25","giornate di degenza in regime ordinario","TOT","totale","2019","2019",1103903,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2014","2014",107851,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2015","2015",104610,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2016","2016",93720,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2017","2017",93120,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2018","2018",92082,,
"ITDA","Trentino Alto Adige / Südtirol","30","giornate di presenza in day hospital","TOT","totale","2019","2019",88480,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2014","2014",42990,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2015","2015",40846,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2016","2016",38239,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2017","2017",37142,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2018","2018",36330,,
"ITDA","Trentino Alto Adige / Südtirol","118","dimissioni in day hospital","TOT","totale","2019","2019",35615,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2014","2014",40.52,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2015","2015",38.62,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2016","2016",36.04,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2017","2017",34.87,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2018","2018",33.95,,
"ITDA","Trentino Alto Adige / Südtirol","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2019","2019",33.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2014","2014",12,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2015","2015",12,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2016","2016",13,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2017","2017",13,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2018","2018",13,,
"ITD1","Provincia Autonoma Bolzano / Bozen","18","istituti di cura","TOT","totale","2019","2019",10,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2014","2014",548454,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2015","2015",542701,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2016","2016",549826,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2017","2017",548340,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2018","2018",538716,,
"ITD1","Provincia Autonoma Bolzano / Bozen","25","giornate di degenza in regime ordinario","TOT","totale","2019","2019",522766,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2014","2014",34311,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2015","2015",34554,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2016","2016",31755,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2017","2017",30041,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2018","2018",28184,,
"ITD1","Provincia Autonoma Bolzano / Bozen","30","giornate di presenza in day hospital","TOT","totale","2019","2019",25980,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2014","2014",17790,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2015","2015",16954,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2016","2016",16327,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2017","2017",16175,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2018","2018",15852,,
"ITD1","Provincia Autonoma Bolzano / Bozen","118","dimissioni in day hospital","TOT","totale","2019","2019",15728,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2014","2014",34.04,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2015","2015",32.62,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2016","2016",31.24,,
"ITD1","Provincia Autonoma Bolzano / Bozen","119","dimissioni in day hospital per 1.000 abitanti","TOT","totale","2017","2017",30.75,,
